성과사업명,가중논문수,가중특허수,Y_총가중성과
정지궤도복합위성개발사업(R&D)(과기정통부),1.0,71.0,72.0
차세대ACDCHybrid배전네트워크기술개발사업,18.5,53.5,72.0
가동원전안전성향상핵심기술개발사업(예타),24.333333333333332,47.666666666666664,72.0
미디어지능화기술개발,8.0,64.0,72.0
농축산물생산현장의안전관리기술개발(R&D),40.86666666666667,31.0,71.86666666666667
혁신성장동력프로젝트(R&D)(산업부),31.166666666666664,40.333333,71.49999966666667
기술지주회사자회사R&BD지원사업(R&D),2.5,68.966666,71.466666
철강산업재도약기술개발,8.0,63.3,71.3
차세대도시·농림융합스마트기상서비스개발,25.266666666666666,46.0,71.26666666666667
산업위기지역미래형전기차부품개발(R&D),2.5,68.66666633333334,71.16666633333334
석유대체친환경화학기술개발,39.849999999999994,30.866666666666664,70.71666666666665
PCS경쟁력강화핵심기술개발,26.833333333333332,43.833333333333336,70.66666666666667
국가수리과학연구소연구운영비지원(주요사업비),54.31868686868687,16.333333333333332,70.6520202020202
의료데이터보호ㆍ활용기술개발(R&D),42.78333333333333,27.833332,70.61666533333333
해양산업수요기술개발사업,6.0,64.5,70.5
원전해체방폐물안전관리기술개발(R&D),6.333333333333333,64.0,70.33333333333333
수산식품산업기술개발,16.7,53.5,70.2
감염병방역기술개발(R&D),18.98333333333333,50.700001,69.68333433333333
도시생태계건강성증진기술개발사업(R&D),23.333333333333332,46.0,69.33333333333333
안전보호융복합섬유산업육성사업(R&D),5.5,63.66666566666667,69.16666566666666
글로벌연구네트워크지원(R&D),58.03333333333333,11.016666666666666,69.05
고준위폐기물관리차세대혁신기술개발사업(R&D),30.8,38.0,68.8
공공연구성과활용촉진R&D,25.226190476190474,43.48333333333333,68.7095238095238
공익적질병극복연구지원사업(R&D),33.65,34.99999966666667,68.64999966666667
"방역연계범부처감염병R&D사업(R&D)(복지부,과기정통부,농식품부,식약처,환경부,행안부,산업부)",27.75,40.63333333333333,68.38333333333333
산업기술거점기관지원(한국산업기술평가관리원),18.666666666666664,49.5,68.16666666666666
해양바이오산업소재국산화기술개발,25.5,42.533333333333324,68.03333333333333
재난안전플랫폼기술개발,12.533333333333333,55.5,68.03333333333333
핵심의료기기제품화기술개발,4.5,63.5,68.0
GoldenSeed프로젝트(R&D)(농진청),32.0,35.666666666666664,67.66666666666666
도로기술연구,16.0,51.5,67.5
ICT융합한국형스마트팜핵심기반기술개발,13.333333333333334,54.0,67.33333333333333
포스트게놈다부처유전체사업(과기부)(R&D),30.049999999999997,37.182659,67.232659
산림생물종연구,59.13333333333333,8.0,67.13333333333333
IoT기반지능형항만물류기술개발(R&D),7.083333333333333,60.0,67.08333333333333
CO2저장환경관리기술개발(R&D),37.58333333333333,29.333333,66.91666633333332
농업에너지자립형산업모델기술개발,12.352380952380951,54.4,66.75238095238095
뇌질환극복연구사업(R&D),56.54111111111111,10.183,66.72411111111111
원자력안전규제검증기술고도화(예타),41.699999999999996,25.0,66.69999999999999
통합의료연구지원사업,40.666666666666664,26.0,66.66666666666666
가상/증강현실(VR/AR)콘텐츠원천기술개발(R&D),12.0,54.583333333333336,66.58333333333334
환자중심의료기술최적화연구사업(R&D),64.58333333333333,2.0,66.58333333333333
클린디젤자동차핵심부품산업육성,0.0,66.5,66.5
포스트게놈신산업육성을위한다부처유전체사업(농림부),37.634523809523806,28.766666666666666,66.40119047619046
해외인증규격적합제품기술개발(R&D),0.0,66.0,66.0
지역균형발전SW.ICT융합기술개발,0.0,65.5,65.5
전력표준화및인증지원사업(R&D),5.5,60.0,65.5
5G기반IoT핵심기술개발(R&D),13.833333333333332,51.666666,65.49999933333334
미래국방혁신기술개발,20.316666666666666,45.11666666666666,65.43333333333332
SMART고도화공동개발,9.333333333333334,56.0,65.33333333333333
중환자특화빅데이터구축및AI기반CDSS개발,22.333333333333332,43.0,65.33333333333333
국토교통기술사업화를위한이어달리기사업,2.333333333333333,62.83333333333333,65.16666666666666
전파의료응용핵심기술개발,25.985714285714288,39.166666666666664,65.15238095238095
5G기반장비단말부품및디바이스기술개발(R&D),1.0,64.0,65.0
글로벌주력산업품질대응뿌리기술개발사업(R&D),3.5,61.5,65.0
스마트공장협업패키지기술개발(R&D),6.166666666666666,58.6,64.76666666666667
바이오메디컬글로벌인재양성(R&D),31.124999999999993,33.626190476190466,64.75119047619046
양자컴퓨팅기술개발사업,45.232539682539674,19.366666666666667,64.59920634920634
지역특화산업육성+(R&D)(제주),2.5,62.0,64.5
공공연구성과기술사업화지원(R&D),0.0,63.74999966666667,63.74999966666667
작물바이러스및병해충대응산업화기술개발(R&D),20.9,42.833328333333334,63.73332833333333
5G기반장비단말부품및디바이스기술개발,1.0,62.5,63.5
표준안전기반구축(R&D),2.0,61.5,63.5
환경시설재난재해대응기술개발사업(R&D),7.5,56.0,63.5
재난안전취약핵심역량도약기술개발(R&D),15.666666666666666,47.83333333333333,63.49999999999999
전자약기술개발,20.419047619047618,42.97619047619047,63.395238095238085
문화유산스마트보존활용기술개발,8.799999999999999,54.5,63.3
중소기업연구인력지원,0.0,63.18809523809524,63.18809523809524
미래해양자원기술개발(R&D),25.25,37.833333333333336,63.083333333333336
1세대스마트플랜트팜산업화기술개발(R&D),3.0,60.0,63.0
재난현장긴급대응기술개발사업,11.5,51.5,63.0
100세사회대응고령친화제품연구개발,15.833333333333334,47.0,62.833333333333336
지역연계첨단CT실증사업,5.0,57.666666666666664,62.666666666666664
아태기후정보서비스및연구개발(R&D),61.0,1.0,62.0
자연재해예측및저감연구개발,26.416666666666668,35.5,61.91666666666667
산림과학기술실용화지원사업,7.833333333333333,54.0,61.833333333333336
양자센서핵심원천기술개발(R&D),19.98333333333333,41.849997333333334,61.83333066666667
작물유용성분증진핵심기술개발(R&D),25.28333333333333,36.5,61.78333333333333
극지해양환경및해저조사연구사업(R&D),60.416666666666664,1.0,61.416666666666664
안전규제요소융합기술개발,45.4,15.916666666666666,61.31666666666666
유용물질생산을위한CarbontoX기술개발(R&D),37.16666666666666,24.099999,61.266665666666654
소재부품글로벌투자연계기술개발(R&D),1.2,60.0,61.2
1세대스마트플랜트팜고도화및실증(R&D),8.0,53.0,61.0
재활용저해제품순환이용성개선기술개발사업,2.0,59.0,61.0
지능형LVDC(저압직류)핵심기술개발(R&D),22.958333333333332,38.0,60.95833333333333
DNA활용탄소중립에너지효율화핵심기술개발(R&D),6.161666666666665,54.416666666666664,60.57833333333333
달탐사(R&D),9.533333333333333,51.0,60.53333333333333
미세먼지사각지대해소및관리실증화기술개발사업,9.0,51.5,60.5
빅데이터기반서비스개발지원,0.0,60.5,60.5
스마트시티용에너지솔루션확보기술개발(R&D),2.5,58.0,60.5
ICT기반사회문제해결기술개발사업,3.0,57.083333333333336,60.083333333333336
디지털국토정보기술개발사업,1.5,58.5,60.0
기술지주회사자회사R&BD지원,0.0,60.0,60.0
산업융합기반구축(R&D),2.0833333333333335,57.916666666666664,60.0
유용농생명자원산업화기술개발(R&D),14.7,45.166662,59.866662000000005
수산전문인력양성(R&D),40.0,19.833332,59.833332
현장수요반영의료기기고도화기술개발(R&D),7.0,52.83333066666666,59.83333066666666
미래선도연구장비핵심기술개발,18.991666666666664,40.73333333333333,59.724999999999994
ICT미래시장최적화협업기술개발,0.0,59.71666666666667,59.71666666666667
정지궤도복합위성개발사업,1.0,58.666666666666664,59.666666666666664
포스트게놈다부처유전체사업(농림부),36.88333333333333,22.65,59.53333333333333
관광서비스혁신R&D지원,0.0,59.5,59.5
포스트게놈신산업육성을위한다부처유전체사업(복지부),41.557575757575755,17.70952380952381,59.267099567099564
차세대실감콘텐츠저작권핵심기술개발,4.166666666666666,55.0,59.166666666666664
3D생체조직칩기반신약개발플랫폼구축사업(R&D),18.199999999999996,40.84999833333333,59.04999833333333
지역균형발전SW.ICT융합기술개발(R&D),0.0,59.0,59.0
현장수요반영의료기기고도화기술개발,12.916666666666668,46.0,58.91666666666667
미래국방혁신기술개발(R&D),22.14285714285714,36.76666566666667,58.90952280952381
"개도국과학기술지원(ODA,R&D)",29.399999999999995,29.5,58.89999999999999
디지털병리기반의암전문AI분석솔루션개발(R&D),25.2,33.666666666666664,58.86666666666666
표토환경보전관리기술개발사업,18.666666666666664,40.166666666666664,58.83333333333333
에너지안전기술개발,7.033333333333333,51.785714285714285,58.819047619047616
다목적실용위성개발사업,3.0,55.666666666666664,58.666666666666664
기술사업화지원사업,15.866666666666667,42.333333333333336,58.2
슈퍼소재융합제품산업화,1.0,57.166666666666664,58.166666666666664
화합물소재기반차세대전력반도체기술개발사업(R&D),8.033333333333331,50.06666666666666,58.099999999999994
주파수활용여건조성,22.5,35.5,58.0
미세먼지사각지대해소및관리실증화기술개발사업(R&D),5.833333333333333,52.166666,57.999999333333335
문화콘텐츠R&D전문인력양성,17.416666666666664,40.41666666666666,57.83333333333332
대학혁신지원,0.0,57.78333333333333,57.78333333333333
논이용밭농업안정생산기술개발(R&D),21.7,36.0,57.7
실험실창업지원(R&D),0.0,57.555555,57.555555
자율주행솔루션및서비스플랫폼기술개발(R&D),6.5,51.0,57.5
ICT융합Industry4.0s(조선해양),1.6666666666666665,55.833333333333336,57.5
산학융합지구조성사업,1.5,55.65,57.15
농업기반및재해대응기술개발,13.0,44.0,57.0
스포츠산업혁신기반조성,2.5,54.5,57.0
과수화상병등현안문제병해충피해경감기술개발(R&D),25.133333333333333,31.833333333333332,56.96666666666667
양자암호통신집적화및전송기술고도화,16.946825396825396,39.99999999999999,56.94682539682539
바이오위해평가원팀리노베이션사업,34.92999999999999,22.0,56.92999999999999
포스트게놈다부처유전체사업(산업부),14.65952380952381,42.233333333333334,56.892857142857146
미래뇌융합기술개발(R&D),29.74444444444444,27.123333,56.86777744444444
정보통신미디어산업원천기술개발(한국산업기술평가관리원),3.5,53.333333333333336,56.833333333333336
예비가젤형기술개발,2.0,54.83333333333333,56.83333333333333
폐자원에너지화기술개발,8.333333333333332,48.5,56.83333333333333
범부처연계형기술사업화이어달리기,2.333333333333333,54.449999999999996,56.78333333333333
건설교통기술지역특성화,11.166666666666666,45.5,56.666666666666664
ICT기반사회문제해결기술개발(R&D),4.333333333333333,52.333333,56.66666633333334
상용급액체수소플랜트핵심기술개발(R&D),7.0,49.583332999999996,56.583332999999996
방사선고부가신소재개발(R&D),31.819444444444443,24.749999666666668,56.56944411111111
안전한항만구축및관리기술개발(R&D),27.166666666666664,29.333333333333332,56.5
산업용임베디드시스템기술개발사업(R&D),2.333333333333333,54.166666666666664,56.5
생물다양성위협외래생물관리기술개발사업(농진청),21.5,35.0,56.5
수산생물방역체계구축,14.333333333333334,42.0,56.333333333333336
바이오헬스투자인프라연계형R&D사업,3.166666666666667,53.16666566666667,56.33333233333333
방사선고부가신소재개발,23.676190476190474,32.46666666666667,56.14285714285714
노인장애인보조기기연구개발사업,4.333333333333333,51.25,55.583333333333336
스마트공장고도화기술개발,1.5,54.0,55.5
도시생태계건강성증진기술개발사업,9.45,46.0,55.45
치의학의료기술연구개발,32.18,23.166666666666664,55.346666666666664
산림과학기술실용화지원사업(R&D),2.833333333333333,52.5,55.333333333333336
월드클래스300프로젝트기술개발,5.0,50.0,55.0
달탐사,13.5,41.5,55.0
신성장동력분야전문대학원육성,37.275,17.5,54.775
실내공기생물학적위해인자관리기술개발사업,24.071103896103896,30.703185703185703,54.7742895992896
"방역연계범부처감염병R&D사업(R&D)(복지부, 과기정통부, 식약처, 산자부, 환경부, 행안부)",5.0,49.666666666666664,54.666666666666664
